 258  397.79  490.30 18.886 0.005  0.843 0.008 
 259  186.26  373.59 18.893 0.005  0.511 0.007 
 260  402.96  190.10 18.893 0.005  0.439 0.008 
 261  160.99  259.64 18.899 0.005  0.429 0.008 
 262  595.38 1734.22 18.902 0.005  0.442 0.007 
 263  758.33  137.49 18.903 0.005  0.443 0.007 
 264  317.54  683.09 18.905 0.005  0.435 0.007 
 265  563.63  222.13 18.908 0.005  0.412 0.008 
 266  844.68  293.73 18.911 0.005  0.453 0.008 
 267   20.41  459.67 18.913 0.005  0.432 0.007 
 268   67.87  136.77 18.916 0.005  0.450 0.008 
 269   52.04 1741.23 18.918 0.005  0.457 0.007 
 270 1943.57 2038.53 18.919 0.006  0.869 0.008 
 271  678.89  528.18 18.921 0.005  0.443 0.007 
 272   60.03 1732.44 18.921 0.006  0.459 0.008 
 273  336.06  699.07 18.923 0.005  0.434 0.008 
 274   23.22  857.74 18.931 0.005  0.443 0.007 
 275  980.01 1103.66 18.932 0.005  0.417 0.008 
 276  169.80  233.49 18.936 0.008  0.473 0.010 
 277 1017.99  382.15 18.939 0.005  0.449 0.008 
 278   11.34 1057.06 18.941 0.005  0.413 0.008 
 279  276.76 1361.41 18.943 0.005  0.459 0.007 
 280   89.33  302.80 18.956 0.005  0.441 0.008 
 281  248.13  793.10 18.957 0.005  0.446 0.008 
 282   95.74  269.05 18.960 0.006  0.452 0.008 
 283  127.16  210.47 18.962 0.005  0.435 0.008 
 284  214.96   33.26 18.966 0.005  0.451 0.008 
 285  237.54  580.19 18.967 0.005  0.448 0.007 
 286  940.50 1629.35 18.968 0.005  0.450 0.008 
 287 1530.00 1563.01 18.969 0.005  0.450 0.008 
 288  161.84 2030.21 18.986 0.007  0.463 0.009 
 289  177.74  139.99 18.987 0.006  0.446 0.008 
 290  630.29  627.33 18.990 0.005  0.448 0.008 
 291  150.58  327.62 18.991 0.005  0.446 0.008 
 292  227.00  801.91 18.992 0.005  0.453 0.008 
 293 1308.58  285.33 18.996 0.005  0.446 0.008 
 294  917.41  821.00 19.002 0.005  0.438 0.008 
 295  356.99  764.62 19.004 0.005  0.444 0.008 
 296  207.07  603.97 19.005 0.005  0.427 0.008 
 297  725.25  785.86 19.009 0.006  0.446 0.008 
 298  590.41 1730.50 19.013 0.005  0.447 0.008 
 299  595.21  558.16 19.014 0.005  0.449 0.008 
 300  461.25  680.57 19.018 0.006  0.452 0.010 
 301  328.78  976.50 19.020 0.006  0.430 0.008 
 302   80.28  980.88 19.026 0.005  0.433 0.007 
 303   20.76  324.01 19.027 0.005  0.429 0.008 
 304  249.03 1297.06 19.028 0.005  0.453 0.008 
 305   33.06  790.10 19.033 0.005  0.438 0.008 
 306  597.81    4.65 19.035 0.006  0.422 0.008 
 307  815.85  690.63 19.036 0.006  0.814 0.008 
 308  316.14  113.08 19.039 0.006  0.439 0.008 
 309  272.90  561.87 19.047 0.005  0.452 0.008 
 310  327.01 1951.67 19.047 0.006  0.456 0.008 
 311 1911.31  680.06 19.049 0.008  1.572 0.012 
 312  805.54   30.64 19.054 0.005  0.444 0.008 
 313  161.25  645.31 19.059 0.006  0.427 0.008 
 314  239.50  315.09 19.061 0.006  0.459 0.008 
 315  847.50  280.39 19.061 0.005  0.442 0.008 
 316   75.42   61.46 19.061 0.007  0.233 0.012 
 317  376.91  503.65 19.062 0.005  0.448 0.008 
 318  227.47  345.47 19.069 0.005  0.456 0.008 
 319  351.64 1602.26 19.069 0.005  0.467 0.008 
 320 1537.32  489.15 19.074 0.005  0.464 0.008 
 321  518.21  195.28 19.075 0.006  0.447 0.008 
 322  141.76  360.55 19.080 0.006  0.449 0.008 
 323   28.91  617.02 19.083 0.006  0.449 0.008 
 324 1487.53  867.33 19.084 0.006  0.441 0.008 
 325  233.67  134.68 19.094 0.006  0.486 0.008 
 326  377.14  616.73 19.094 0.006  0.441 0.008 
 327   75.40   26.31 19.098 0.006  0.448 0.008 
 328  140.92  131.20 19.101 0.007  0.498 0.009 
 329  197.84 1787.65 19.101 0.006  0.466 0.008 
 330 1281.74  498.24 19.102 0.007  1.616 0.013 
 331  106.47    9.59 19.111 0.006  0.441 0.008 
 332  329.62  719.78 19.113 0.006  0.466 0.008 
 333  515.08  262.51 19.115 0.005  0.453 0.008 
 334  119.84  507.18 19.119 0.006  0.451 0.008 
 335  477.26  367.29 19.126 0.006  0.455 0.008 
 336 1562.40   84.24 19.132 0.006  0.496 0.008 
 337 1101.48  101.22 19.135 0.006  0.458 0.008 
 338  120.22 1987.31 19.135 0.006  0.472 0.009 
 339 1809.30 1829.30 19.139 0.006  0.863 0.008 
 340  163.95  835.91 19.143 0.006  0.458 0.008 
 341  121.87  771.75 19.146 0.006  0.455 0.009 
 342 1560.32 1436.23 19.148 0.006  0.453 0.008 
 343  150.73 1877.23 19.149 0.006  0.483 0.008 
 344  206.30  538.13 19.154 0.007  0.502 0.009 
 345  323.33  270.78 19.155 0.006  0.447 0.008 
 346  778.37  956.91 19.156 0.006  0.450 0.008 
 347  438.84 1016.77 19.156 0.006  0.463 0.008 
 348  353.21 1649.61 19.164 0.006  0.469 0.008 
 349  415.20  127.36 19.165 0.006  0.484 0.008 
 350  689.48  937.92 19.166 0.006  0.442 0.008 
 351  303.27  129.03 19.167 0.008  0.432 0.012 
 352  543.80  726.44 19.175 0.006  0.476 0.008 
 353  269.37  248.62 19.177 0.006  0.476 0.008 
 354  154.24   77.46 19.178 0.006  0.456 0.008 
 355 1127.61  418.02 19.178 0.006  0.446 0.008 
 356  821.23 1244.22 19.185 0.006  0.464 0.008 
 357 1723.74  938.89 19.186 0.006  0.517 0.008 
 358  435.06  155.43 19.186 0.006  0.465 0.009 
 359  125.06  282.10 19.191 0.006  0.474 0.008 
 360   56.36  115.43 19.193 0.006  0.524 0.010 
 361 1187.72  617.17 19.195 0.006  0.464 0.008 
 362  683.42  125.90 19.196 0.006  0.458 0.008 
 363  323.53  968.88 19.207 0.006  0.460 0.008 
 364  225.36  431.64 19.209 0.006  0.456 0.008 
 365  515.40   38.80 19.212 0.006  0.455 0.008 
 366  427.01  156.64 19.231 0.006  0.478 0.009 
 367  765.14   62.28 19.233 0.006  0.460 0.008 
 368  277.68  236.85 19.233 0.006  0.477 0.008 
 369  435.97  796.26 19.235 0.006  0.466 0.008 
 370 1797.32  500.21 19.236 0.006  0.484 0.008 
 371 1318.92 2016.52 19.237 0.006  1.472 0.010 
 372  145.62  543.45 19.240 0.007  0.489 0.010 
 373  264.19 1188.98 19.240 0.006  0.455 0.009 
 374 1365.60  750.31 19.247 0.006  0.450 0.008 
 375 1454.84  836.09 19.249 0.006  0.479 0.008 
 376  515.93   92.51 19.256 0.007  0.484 0.009 
 377  365.83  167.68 19.259 0.009  0.464 0.012 
 378  883.53  274.83 19.260 0.006  0.455 0.008 
 379  499.05  150.55 19.265 0.006  0.474 0.008 
 380  260.24  806.39 19.268 0.006  0.472 0.008 
 381  814.59  250.40 19.272 0.006  0.481 0.009 
 382  120.89   62.88 19.273 0.006  0.442 0.009 
 383  457.36  974.35 19.276 0.007  0.492 0.009 
