202646579 logamp -14.9212 0.129968 0.001678 -15.1612 -14.6611 6598.413 1.000939
202646579 logs2 -22.7669 1.245895 0.016949 -25.2950 -20.6709 5968.111 1.000192
202646579 acfpeak 11.10453      
202649492 mix 0.183193 0.116404 0.001843 0.017509 0.410043 4329.352 1.001759
202649492 logdeltaQ 0.335501 1.073251 0.017341 -1.85429 2.414486 4393.483 1.001524
202649492 logQ0 -4.58534 0.479500 0.006722 -5.55634 -3.63232 5300.080 1.002461
202649492 logperiod 2.931276 0.172473 0.002982 2.583331 3.279868 3726.582 1.003104
202649492 logamp -15.8674 0.537154 0.007391 -16.8041 -14.7362 5744.121 1.000531
202649492 logs2 -22.8151 1.432535 0.018170 -25.6643 -20.4889 5822.659 1.000823
202649492 acfpeak 20.16590      
202649605 mix 0.551411 0.251732 0.004460 0.138015 0.993016 3404.731 1.002968
202649605 logdeltaQ 1.014411 4.708434 0.102528 -9.19180 11.53668 2671.307 1.007339
202649605 logQ0 -2.68631 0.529384 0.012926 -3.60341 -1.51570 1692.897 1.009763
202649605 logperiod 3.287885 0.201585 0.006061 2.877554 3.511161 1147.324 1.015333
202649605 logamp -16.5680 0.519107 0.007852 -17.5074 -15.5447 5305.045 1.001504
202649605 logs2 -23.1490 1.362532 0.021521 -25.8936 -20.9970 3806.679 1.002855
202649605 acfpeak 24.28286      
202662123 mix 0.139124 0.158836 0.002781 0.000991 0.490511 2638.910 1.002972
202662123 logdeltaQ -0.09246 1.574935 0.026767 -2.89257 2.468242 3267.944 1.004025
202662123 logQ0 -3.47045 0.693886 0.009517 -4.85627 -2.10788 4653.301 1.000729
202662123 logperiod 3.013409 0.195462 0.003004 2.663279 3.432919 4042.607 1.002445
202662123 logamp -15.9154 0.585630 0.008049 -16.9897 -14.7423 4620.045 1.001599
202662123 logs2 -21.8977 1.247949 0.020831 -24.4449 -20.0973 3542.014 1.003393
202662123 acfpeak 31.67906      
202662737 mix 0.548631 0.214931 0.003699 0.192014 0.980692 3158.361 1.001842
202662737 logdeltaQ 0.195102 1.016507 0.018019 -1.89764 2.163093 4052.115 1.003204
202662737 logQ0 -7.56151 0.354269 0.006587 -8.32518 -6.91433 3370.073 1.004231
202662737 logperiod 3.151706 0.166196 0.003205 2.858798 3.524258 3057.950 1.004471
202662737 logamp -14.2390 0.458873 0.008094 -14.9926 -13.3407 3245.552 1.002029
202662737 logs2 -22.2600 1.244840 0.013904 -24.7133 -20.0411 7588.062 1.001374
202662737 acfpeak 2.788902      
202663022 mix 0.061173 0.045168 0.000514 0.004638 0.145854 6894.884 1.000604
202663022 logdeltaQ 0.680344 0.962347 0.013469 -1.10099 2.580290 5419.551 1.001595
202663022 logQ0 -4.72668 0.454914 0.005915 -5.63723 -3.83700 6828.412 1.001321
202663022 logperiod 3.044148 0.142357 0.002261 2.774165 3.341004 4329.034 1.002276
202663022 logamp -16.3157 0.588711 0.007611 -17.3935 -15.1638 6827.259 1.000703
202663022 logs2 -22.7215 1.251603 0.020058 -25.3994 -21.0113 3996.833 1.002513
202663022 acfpeak 33.18077      
202665886 mix 0.447071 0.273880 0.006177 0.037447 0.945991 1960.810 1.008533
202665886 logdeltaQ 4.152922 4.462348 0.095520 -2.60827 13.43315 2146.473 1.005205
202665886 logQ0 -3.97231 0.432271 0.005998 -4.81523 -3.08349 4260.266 1.001987
202665886 logperiod 3.341892 0.163703 0.003505 2.974989 3.561014 2171.399 1.004987
202665886 logamp -15.8464 0.611491 0.011308 -16.8916 -14.6414 2927.500 1.005402
202665886 logs2 -21.4131 1.342311 0.021511 -24.2030 -19.4383 3644.054 1.002259
202665886 acfpeak 32.60870      
202672946 mix 0.718630 0.197287 0.003648 0.345541 0.999952 2934.564 1.002916
202672946 logdeltaQ 0.072071 1.181578 0.018875 -2.13639 2.256910 3311.477 1.003021
202672946 logQ0 -7.21879 0.420402 0.007314 -8.00639 -6.44143 3378.841 1.003739
202672946 logperiod 3.273882 0.203564 0.003527 2.935963 3.647056 3299.501 1.003846
202672946 logamp -14.1073 0.357716 0.007191 -14.6344 -13.3568 2137.180 1.003096
202672946 logs2 -22.1957 1.262593 0.015817 -24.7767 -20.0412 5331.789 1.001765
202672946 acfpeak 7.161248      
202681442 mix 0.131648 0.225009 0.007416 0.000851 0.734257 845.7797 1.012036
202681442 logdeltaQ 0.317768 2.756368 0.088601 -3.23017 6.801504 1010.531 1.008281
202681442 logQ0 -4.34617 1.242041 0.030497 -6.55332 -1.94152 1510.851 1.007256
202681442 logperiod 3.227648 0.221873 0.005499 2.872309 3.646535 1626.119 1.007805
202681442 logamp -16.0995 0.543486 0.009886 -17.1470 -14.9739 3186.956 1.002408
202681442 logs2 -22.6385 1.318273 0.021452 -25.3539 -20.7043 3499.132 1.003447
202681442 acfpeak 35.27501      
202688205 mix 0.745418 0.206804 0.005025 0.326856 0.999936 1557.228 1.015616
202688205 logdeltaQ -1.48792 7.028097 0.556201 -13.1512 12.51021 28.46405 1.506129
202688205 logQ0 -3.04490 2.455733 0.214399 -6.69683 -0.54083 23.13965 1.773907
202688205 logperiod 1.944084 1.127803 0.099880 0.950070 3.615113 22.38400 1.833899
202688205 logamp -13.3391 0.478418 0.034383 -13.9744 -12.3336 33.93892 1.367879
202688205 logs2 -20.3922 1.398716 0.020107 -23.1234 -17.9960 4753.667 1.003347
202688205 acfpeak 8.325844      
202689442 mix 0.525554 0.269711 0.004182 0.089533 0.997456 4881.967 1.001719
202689442 logdeltaQ 0.841486 5.176317 0.082758 -9.23431 12.26301 4577.705 1.002926
202689442 logQ0 -2.58421 1.090737 0.022084 -4.41821 -0.47959 1785.258 1.006085
202689442 logperiod 3.337257 0.262929 0.004239 2.824718 3.654186 4223.271 1.002434
202689442 logamp -15.7237 0.568377 0.008860 -16.7116 -14.5514 4954.149 1.002014
202689442 logs2 -18.3582 1.337369 0.021787 -21.1426 -16.4178 3600.923 1.004806
202689442 acfpeak 0.224746      
202690141 mix 0.375936 0.283717 0.005681 0.010339 0.919432 2594.109 1.003431
202690141 logdeltaQ 2.449957 3.855300 0.075707 -2.75874 12.53271 2572.942 1.004916
202690141 logQ0 -2.70501 0.870578 0.014276 -4.51445 -1.10508 3290.855 1.001605
202690141 logperiod 3.330344 0.133068 0.001972 3.050543 3.570546 4139.727 1.000819
202690141 logamp -16.4768 0.598370 0.009116 -17.5374 -15.2792 4657.389 1.002065
202690141 logs2 -21.5265 1.268474 0.023292 -24.2183 -19.8243 2936.460 1.003045
202690141 acfpeak 27.31694      
202694345 mix 0.052340 0.104201 0.003037 0.000884 0.136278 1025.543 1.010249
202694345 logdeltaQ 0.068901 1.349809 0.026156 -2.15183 2.194124 2378.518 1.005012
202694345 logQ0 -5.66126 1.769343 0.049359 -10.6414 -2.69124 1254.525 1.010832
202694345 logperiod 3.140506 0.203262 0.003822 2.786138 3.567966 3303.454 1.004368
202694345 logamp -15.0016 0.573351 0.007775 -16.0570 -13.8564 5504.869 1.001173
202694345 logs2 -20.3308 1.370657 0.023456 -23.1923 -18.3859 3082.961 1.004817
202694345 acfpeak 2.921707      
202708176 mix 0.623894 0.322637 0.024864 0.001702 0.980830 26.93379 1.509303
202708176 logdeltaQ 4.902796 7.286153 0.473634 -9.10731 16.65768 67.65006 1.182594
202708176 logQ0 -0.00701 0.410040 0.016226 -0.84900 0.811589 210.0325 1.058500
202708176 logperiod 1.431963 0.242540 0.021812 0.835427 1.681902 19.45454 2.054524
202708176 logamp -13.6191 0.484253 0.022103 -14.4510 -12.6118 281.7590 1.048094
202708176 logs2 -18.3927 1.343976 0.032292 -21.3287 -16.5765 1750.885 1.007783
202708176 acfpeak 2.165741      
202709152 mix 0.692304 0.227501 0.004360 0.255074 0.999866 2098.293 1.003577
202709152 logdeltaQ 11.98714 2.697944 0.043075 7.771277 17.51213 4844.066 1.003993
202709152 logQ0 2.536245 0.270631 0.002892 2.034781 3.090125 9454.717 1.000345
202709152 logperiod 0.451224 0.009425 9.425266 0.432662 0.468722 8805.249 1.000551
202709152 logamp -11.1919 0.501514 0.011462 -11.9631 -10.1633 1436.795 1.006031
202709152 logs2 -19.2465 1.269651 0.014948 -21.8489 -17.0525 6780.502 1.000506
202709152 acfpeak 0.796829      
202709462 mix 0.448860 0.223974 0.004063 0.064283 0.889491 2998.514 1.002844
202709462 logdeltaQ 1.230256 1.240480 0.016766 -1.44641 3.599766 4743.667 1.001471
202709462 logQ0 -5.64158 0.317709 0.003855 -6.27040 -4.98990 6189.292 1.001057
202709462 logperiod 2.910775 0.142518 0.001723 2.600873 3.191862 6406.893 1.000893
202709462 logamp -16.1687 0.596697 0.010184 -17.1237 -14.9618 3222.470 1.002809
202709462 logs2 -24.6701 1.315641 0.017020 -27.3411 -22.3734 6897.236 1.001058
202709462 acfpeak 1.716248      
202709674 mix 0.794698 0.141447 0.001822 0.527028 0.999918 6071.888 1.001189
202709674 logdeltaQ -6.00535 3.021504 0.036898 -12.0102 -1.35891 5658.475 1.001111
202709674 logQ0 -0.70920 0.263685 0.002779 -1.23684 -0.22412 10400.35 1.000148
202709674 logperiod 0.397783 0.070090 0.000702 0.260399 0.527751 9076.695 0.999913
